employee_id,is_selected,shap_values
EMP0010,FALSE,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0227,FALSE,"Latest_Vibe_Score(0.1156), Average_Vibe_Score(0.0598), Average_Performance_Rating(0.0444), Latest_Performance_Rating(0.0383), Latest_Promotion_Consideration(0.0079), Promotion_Consideration_Ratio(0.0070), Average_Reward_Points(0.0049), Days_since_last_reward(0.0043), Days_since_joining(0.0043), Days_since_last_leave(0.0042)"
EMP0101,FALSE,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0279,FALSE,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0088,FALSE,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0481,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0322,FALSE,"Latest_Vibe_Score(0.1156), Average_Vibe_Score(0.0598), Average_Performance_Rating(0.0444), Latest_Performance_Rating(0.0383), Latest_Promotion_Consideration(0.0079), Promotion_Consideration_Ratio(0.0070), Average_Reward_Points(0.0049), Days_since_last_reward(0.0043), Days_since_joining(0.0043), Days_since_last_leave(0.0042)"
EMP0335,FALSE,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0081,FALSE,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0039,FALSE,"Latest_Vibe_Score(0.1156), Average_Vibe_Score(0.0598), Average_Performance_Rating(0.0444), Latest_Performance_Rating(0.0383), Latest_Promotion_Consideration(0.0079), Promotion_Consideration_Ratio(0.0070), Average_Reward_Points(0.0049), Days_since_last_reward(0.0043), Days_since_joining(0.0043), Days_since_last_leave(0.0042)"
EMP0292,FALSE,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0091,FALSE,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0462,FALSE,"Latest_Vibe_Score(0.1156), Average_Vibe_Score(0.0598), Average_Performance_Rating(0.0444), Latest_Performance_Rating(0.0383), Latest_Promotion_Consideration(0.0079), Promotion_Consideration_Ratio(0.0070), Average_Reward_Points(0.0049), Days_since_last_reward(0.0043), Days_since_joining(0.0043), Days_since_last_leave(0.0042)"
EMP0489,FALSE,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0017,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0201,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0413,FALSE,"Latest_Vibe_Score(0.1156), Average_Vibe_Score(0.0598), Average_Performance_Rating(0.0444), Latest_Performance_Rating(0.0383), Latest_Promotion_Consideration(0.0079), Promotion_Consideration_Ratio(0.0070), Average_Reward_Points(0.0049), Days_since_last_reward(0.0043), Days_since_joining(0.0043), Days_since_last_leave(0.0042)"
EMP0225,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0223,FALSE,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0022,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0272,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0327,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0135,FALSE,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0200,FALSE,"Latest_Vibe_Score(0.1156), Average_Vibe_Score(0.0598), Average_Performance_Rating(0.0444), Latest_Performance_Rating(0.0383), Latest_Promotion_Consideration(0.0079), Promotion_Consideration_Ratio(0.0070), Average_Reward_Points(0.0049), Days_since_last_reward(0.0043), Days_since_joining(0.0043), Days_since_last_leave(0.0042)"
EMP0210,FALSE,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0430,FALSE,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0361,FALSE,"Latest_Vibe_Score(0.1156), Average_Vibe_Score(0.0598), Average_Performance_Rating(0.0444), Latest_Performance_Rating(0.0383), Latest_Promotion_Consideration(0.0079), Promotion_Consideration_Ratio(0.0070), Average_Reward_Points(0.0049), Days_since_last_reward(0.0043), Days_since_joining(0.0043), Days_since_last_leave(0.0042)"
EMP0211,FALSE,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0110,FALSE,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0051,FALSE,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0451,FALSE,"Average_Vibe_Score(0.0480), Latest_Vibe_Score(0.0410), Days_since_joining(0.0212), Annual_Leaves(0.0150), Unpaid_Leaves(0.0137), Days_since_last_leave(0.0105), Sick_Leaves(0.0095), Onboarding_Feedback(0.0025), Mentor_Assigned(0.0025), Initial_Training_Completed(0.0000)"
EMP0016,FALSE,"Unpaid_Leaves(0.0450), Average_Vibe_Score(0.0446), Latest_Vibe_Score(0.0439), Days_since_last_leave(0.0334), Average_Reward_Points(0.0089), Casual_Leaves(0.0051), Total_Rewards_Received(0.0043), Total_Reward_Points(0.0029), Days_since_last_reward(0.0021), Sick_Leaves(0.0000)"
EMP0234,FALSE,"Promotion_Consideration_Ratio(0.0410), Onboarding_Feedback(0.0385), Latest_Promotion_Consideration(0.0277), Average_Vibe_Score(0.0233), Latest_Vibe_Score(0.0192), Days_since_joining(0.0118), Initial_Training_Completed(0.0108), Average_Performance_Rating(0.0092), Latest_Performance_Rating(0.0047), Average_Manager_Feedback_Score(0.0043)"
EMP0216,FALSE,"Unpaid_Leaves(0.0450), Average_Vibe_Score(0.0446), Latest_Vibe_Score(0.0439), Days_since_last_leave(0.0334), Average_Reward_Points(0.0089), Casual_Leaves(0.0051), Total_Rewards_Received(0.0043), Total_Reward_Points(0.0029), Days_since_last_reward(0.0021), Sick_Leaves(0.0000)"
EMP0435,FALSE,"Days_since_last_activity(0.0282), Average_Emails_Sent(0.0205), Average_Performance_Rating(0.0200), Latest_Work_Hours(0.0167), Average_Team_Messages_Sent(0.0122), Sick_Leaves(0.0080), Latest_Performance_Rating(0.0077), Days_since_last_leave(0.0075), Average_Work_Hours(0.0057), Casual_Leaves(0.0037)"
EMP0448,FALSE,"Unpaid_Leaves(0.0450), Average_Vibe_Score(0.0446), Latest_Vibe_Score(0.0439), Days_since_last_leave(0.0334), Average_Reward_Points(0.0089), Casual_Leaves(0.0051), Total_Rewards_Received(0.0043), Total_Reward_Points(0.0029), Days_since_last_reward(0.0021), Sick_Leaves(0.0000)"
EMP0254,FALSE,"Average_Reward_Points(0.0293), Days_since_last_leave(0.0221), Days_since_last_reward(0.0210), Sick_Leaves(0.0146), Casual_Leaves(0.0126), Total_Reward_Points(0.0093), Average_Performance_Rating(0.0071), Latest_Performance_Rating(0.0027), Average_Manager_Feedback_Score(0.0027), Total_Rewards_Received(0.0026)"
EMP0425,FALSE,"Average_Vibe_Score(0.0939), Latest_Vibe_Score(0.0845), Days_since_last_activity(0.0141), Average_Team_Messages_Sent(0.0065), Average_Work_Hours(0.0046), Sick_Leaves(0.0044), Latest_Work_Hours(0.0042), Average_Emails_Sent(0.0028), Unpaid_Leaves(0.0021), Casual_Leaves(0.0011)"
EMP0297,FALSE,"Average_Vibe_Score(0.0939), Latest_Vibe_Score(0.0845), Days_since_last_activity(0.0141), Average_Team_Messages_Sent(0.0065), Average_Work_Hours(0.0046), Sick_Leaves(0.0044), Latest_Work_Hours(0.0042), Average_Emails_Sent(0.0028), Unpaid_Leaves(0.0021), Casual_Leaves(0.0011)"
EMP0444,FALSE,"Average_Vibe_Score(0.0955), Days_since_last_reward(0.0624), Average_Manager_Feedback_Score(0.0207), Promotion_Consideration_Ratio(0.0195), Total_Rewards_Received(0.0151), Average_Reward_Points(0.0118), Latest_Vibe_Score(0.0110), Total_Reward_Points(0.0097), Average_Performance_Rating(0.0034), Latest_Performance_Rating(0.0000)"
EMP0278,FALSE,"Average_Vibe_Score(0.0955), Days_since_last_reward(0.0624), Average_Manager_Feedback_Score(0.0207), Promotion_Consideration_Ratio(0.0195), Total_Rewards_Received(0.0151), Average_Reward_Points(0.0118), Latest_Vibe_Score(0.0110), Total_Reward_Points(0.0097), Average_Performance_Rating(0.0034), Latest_Performance_Rating(0.0000)"
EMP0276,FALSE,"Average_Vibe_Score(0.0939), Latest_Vibe_Score(0.0845), Days_since_last_activity(0.0141), Average_Team_Messages_Sent(0.0065), Average_Work_Hours(0.0046), Sick_Leaves(0.0044), Latest_Work_Hours(0.0042), Average_Emails_Sent(0.0028), Unpaid_Leaves(0.0021), Casual_Leaves(0.0011)"
EMP0124,FALSE,"Unpaid_Leaves(0.0450), Average_Vibe_Score(0.0446), Latest_Vibe_Score(0.0439), Days_since_last_leave(0.0334), Average_Reward_Points(0.0089), Casual_Leaves(0.0051), Total_Rewards_Received(0.0043), Total_Reward_Points(0.0029), Days_since_last_reward(0.0021), Sick_Leaves(0.0000)"
EMP0044,FALSE,"Average_Vibe_Score(0.0939), Latest_Vibe_Score(0.0845), Days_since_last_activity(0.0141), Average_Team_Messages_Sent(0.0065), Average_Work_Hours(0.0046), Sick_Leaves(0.0044), Latest_Work_Hours(0.0042), Average_Emails_Sent(0.0028), Unpaid_Leaves(0.0021), Casual_Leaves(0.0011)"
EMP0065,FALSE,"Days_since_last_activity(0.0282), Average_Emails_Sent(0.0205), Average_Performance_Rating(0.0200), Latest_Work_Hours(0.0167), Average_Team_Messages_Sent(0.0122), Sick_Leaves(0.0080), Latest_Performance_Rating(0.0077), Days_since_last_leave(0.0075), Average_Work_Hours(0.0057), Casual_Leaves(0.0037)"
EMP0213,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000)"
EMP0337,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Total_Rewards_Received(0.0000), Total_Reward_Points(0.0000), Average_Reward_Points(0.0000), Days_since_last_reward(0.0000), Days_since_last_activity(0.0000)"
EMP0364,FALSE,"Average_Reward_Points(0.0293), Days_since_last_leave(0.0221), Days_since_last_reward(0.0210), Sick_Leaves(0.0146), Casual_Leaves(0.0126), Total_Reward_Points(0.0093), Average_Performance_Rating(0.0071), Latest_Performance_Rating(0.0027), Average_Manager_Feedback_Score(0.0027), Total_Rewards_Received(0.0026)"
EMP0035,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000)"
EMP0228,FALSE,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0161,FALSE,"Average_Vibe_Score(0.0544), Latest_Vibe_Score(0.0398), Latest_Performance_Rating(0.0354), Average_Manager_Feedback_Score(0.0344), Sick_Leaves(0.0310), Latest_Promotion_Consideration(0.0278), Average_Performance_Rating(0.0265), Casual_Leaves(0.0189), Promotion_Consideration_Ratio(0.0186), Days_since_last_leave(0.0144)"
EMP0398,FALSE,"Onboarding_Feedback(0.0308), Total_Reward_Points(0.0233), Average_Performance_Rating(0.0212), Average_Reward_Points(0.0192), Average_Manager_Feedback_Score(0.0142), Latest_Performance_Rating(0.0142), Days_since_joining(0.0125), Mentor_Assigned(0.0117), Initial_Training_Completed(0.0050), Days_since_last_reward(0.0042)"
EMP0476,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000)"
EMP0008,FALSE,"Unpaid_Leaves(0.0450), Average_Vibe_Score(0.0446), Latest_Vibe_Score(0.0439), Days_since_last_leave(0.0334), Average_Reward_Points(0.0089), Casual_Leaves(0.0051), Total_Rewards_Received(0.0043), Total_Reward_Points(0.0029), Days_since_last_reward(0.0021), Sick_Leaves(0.0000)"
EMP0394,FALSE,"Average_Vibe_Score(0.0955), Days_since_last_reward(0.0624), Average_Manager_Feedback_Score(0.0207), Promotion_Consideration_Ratio(0.0195), Total_Rewards_Received(0.0151), Average_Reward_Points(0.0118), Latest_Vibe_Score(0.0110), Total_Reward_Points(0.0097), Average_Performance_Rating(0.0034), Latest_Performance_Rating(0.0000)"
EMP0007,FALSE,"Average_Reward_Points(0.0293), Days_since_last_leave(0.0221), Days_since_last_reward(0.0210), Sick_Leaves(0.0146), Casual_Leaves(0.0126), Total_Reward_Points(0.0093), Average_Performance_Rating(0.0071), Latest_Performance_Rating(0.0027), Average_Manager_Feedback_Score(0.0027), Total_Rewards_Received(0.0026)"
EMP0261,FALSE,"Average_Vibe_Score(0.0544), Latest_Vibe_Score(0.0398), Latest_Performance_Rating(0.0354), Average_Manager_Feedback_Score(0.0344), Sick_Leaves(0.0310), Latest_Promotion_Consideration(0.0278), Average_Performance_Rating(0.0265), Casual_Leaves(0.0189), Promotion_Consideration_Ratio(0.0186), Days_since_last_leave(0.0144)"
EMP0316,FALSE,"Average_Vibe_Score(0.0480), Latest_Vibe_Score(0.0364), Average_Emails_Sent(0.0217), Latest_Work_Hours(0.0210), Days_since_joining(0.0171), Average_Work_Hours(0.0137), Average_Team_Messages_Sent(0.0121), Days_since_last_activity(0.0036), Mentor_Assigned(0.0023), Onboarding_Feedback(0.0014)"
EMP0076,FALSE,"Average_Vibe_Score(0.0480), Latest_Vibe_Score(0.0364), Average_Emails_Sent(0.0217), Latest_Work_Hours(0.0210), Days_since_joining(0.0171), Average_Work_Hours(0.0137), Average_Team_Messages_Sent(0.0121), Days_since_last_activity(0.0036), Mentor_Assigned(0.0023), Onboarding_Feedback(0.0014)"
EMP0329,FALSE,"Promotion_Consideration_Ratio(0.0410), Onboarding_Feedback(0.0385), Latest_Promotion_Consideration(0.0277), Average_Vibe_Score(0.0233), Latest_Vibe_Score(0.0192), Days_since_joining(0.0118), Initial_Training_Completed(0.0108), Average_Performance_Rating(0.0092), Latest_Performance_Rating(0.0047), Average_Manager_Feedback_Score(0.0043)"
EMP0426,FALSE,"Average_Vibe_Score(0.0955), Days_since_last_reward(0.0624), Average_Manager_Feedback_Score(0.0207), Promotion_Consideration_Ratio(0.0195), Total_Rewards_Received(0.0151), Average_Reward_Points(0.0118), Latest_Vibe_Score(0.0110), Total_Reward_Points(0.0097), Average_Performance_Rating(0.0034), Latest_Performance_Rating(0.0000)"
EMP0005,FALSE,"Average_Vibe_Score(0.0939), Latest_Vibe_Score(0.0845), Days_since_last_activity(0.0141), Average_Team_Messages_Sent(0.0065), Average_Work_Hours(0.0046), Sick_Leaves(0.0044), Latest_Work_Hours(0.0042), Average_Emails_Sent(0.0028), Unpaid_Leaves(0.0021), Casual_Leaves(0.0011)"
EMP0494,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000)"
EMP0055,FALSE,"Average_Vibe_Score(0.0955), Days_since_last_reward(0.0624), Average_Manager_Feedback_Score(0.0207), Promotion_Consideration_Ratio(0.0195), Total_Rewards_Received(0.0151), Average_Reward_Points(0.0118), Latest_Vibe_Score(0.0110), Total_Reward_Points(0.0097), Average_Performance_Rating(0.0034), Latest_Performance_Rating(0.0000)"
EMP0243,FALSE,"Onboarding_Feedback(0.0308), Total_Reward_Points(0.0233), Average_Performance_Rating(0.0212), Average_Reward_Points(0.0192), Average_Manager_Feedback_Score(0.0142), Latest_Performance_Rating(0.0142), Days_since_joining(0.0125), Mentor_Assigned(0.0117), Initial_Training_Completed(0.0050), Days_since_last_reward(0.0042)"
EMP0042,FALSE,"Days_since_last_activity(0.0282), Average_Emails_Sent(0.0205), Average_Performance_Rating(0.0200), Latest_Work_Hours(0.0167), Average_Team_Messages_Sent(0.0122), Sick_Leaves(0.0080), Latest_Performance_Rating(0.0077), Days_since_last_leave(0.0075), Average_Work_Hours(0.0057), Casual_Leaves(0.0037)"
EMP0199,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Total_Rewards_Received(0.0000), Total_Reward_Points(0.0000), Average_Reward_Points(0.0000), Days_since_last_reward(0.0000)"
EMP0496,FALSE,"Average_Reward_Points(0.0293), Days_since_last_leave(0.0221), Days_since_last_reward(0.0210), Sick_Leaves(0.0146), Casual_Leaves(0.0126), Total_Reward_Points(0.0093), Average_Performance_Rating(0.0071), Latest_Performance_Rating(0.0027), Average_Manager_Feedback_Score(0.0027), Total_Rewards_Received(0.0026)"
EMP0410,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000)"
EMP0264,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000)"
EMP0367,FALSE,"Onboarding_Feedback(0.0308), Total_Reward_Points(0.0233), Average_Performance_Rating(0.0212), Average_Reward_Points(0.0192), Average_Manager_Feedback_Score(0.0142), Latest_Performance_Rating(0.0142), Days_since_joining(0.0125), Mentor_Assigned(0.0117), Initial_Training_Completed(0.0050), Days_since_last_reward(0.0042)"
EMP0250,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000)"
EMP0185,FALSE,"Average_Reward_Points(0.0293), Days_since_last_leave(0.0221), Days_since_last_reward(0.0210), Sick_Leaves(0.0146), Casual_Leaves(0.0126), Total_Reward_Points(0.0093), Average_Performance_Rating(0.0071), Latest_Performance_Rating(0.0027), Average_Manager_Feedback_Score(0.0027), Total_Rewards_Received(0.0026)"
EMP0086,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Total_Rewards_Received(0.0000), Total_Reward_Points(0.0000), Average_Reward_Points(0.0000), Days_since_last_reward(0.0000)"
EMP0355,FALSE,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0143,FALSE,"Average_Vibe_Score(0.0544), Latest_Vibe_Score(0.0398), Latest_Performance_Rating(0.0354), Average_Manager_Feedback_Score(0.0344), Sick_Leaves(0.0310), Latest_Promotion_Consideration(0.0278), Average_Performance_Rating(0.0265), Casual_Leaves(0.0189), Promotion_Consideration_Ratio(0.0186), Days_since_last_leave(0.0144)"
EMP0469,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000)"
EMP0407,FALSE,"Average_Vibe_Score(0.0480), Latest_Vibe_Score(0.0364), Average_Emails_Sent(0.0217), Latest_Work_Hours(0.0210), Days_since_joining(0.0171), Average_Work_Hours(0.0137), Average_Team_Messages_Sent(0.0121), Days_since_last_activity(0.0036), Mentor_Assigned(0.0023), Onboarding_Feedback(0.0014)"
EMP0106,FALSE,"Days_since_last_activity(0.0282), Average_Emails_Sent(0.0205), Average_Performance_Rating(0.0200), Latest_Work_Hours(0.0167), Average_Team_Messages_Sent(0.0122), Sick_Leaves(0.0080), Latest_Performance_Rating(0.0077), Days_since_last_leave(0.0075), Average_Work_Hours(0.0057), Casual_Leaves(0.0037)"
